locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNECGHPE_02181	CDS	1332	pgdA_2	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
JNECGHPE_02182	CDS	192	sigV_2		COG1595	RNA polymerase sigma factor SigV
JNECGHPE_02183	CDS	873	rsiV			Anti-sigma-V factor RsiV
JNECGHPE_02184	CDS	165				hypothetical protein
JNECGHPE_02185	CDS	1998	oatA	2.3.1.-		O-acetyltransferase OatA
JNECGHPE_02186	CDS	816	yodJ_2	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
JNECGHPE_02187	CDS	138				hypothetical protein
JNECGHPE_02188	CDS	1116	pncB2_2	6.3.4.21		Nicotinate phosphoribosyltransferase pncB2
JNECGHPE_02189	CDS	3327	sftA			DNA translocase SftA
JNECGHPE_02190	CDS	606	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JNECGHPE_02191	CDS	813				hypothetical protein
JNECGHPE_02192	CDS	318	ytpP			Thioredoxin-like protein YtpP
JNECGHPE_02193	CDS	516		3.6.1.-	COG1986	Non-canonical purine NTP phosphatase
JNECGHPE_02194	CDS	873	ywpJ_2	3.1.3.-	COG0561	Phosphatase YwpJ
JNECGHPE_02195	CDS	783	srlR_1		COG1349	Glucitol operon repressor
JNECGHPE_02196	CDS	1014	potA_3	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JNECGHPE_02197	CDS	870	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
JNECGHPE_02198	CDS	855	sugB		COG0395	Trehalose transport system permease protein SugB
JNECGHPE_02199	CDS	843				hypothetical protein
JNECGHPE_02200	CDS	1113				hypothetical protein
JNECGHPE_02201	CDS	1071	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
JNECGHPE_02202	CDS	312				hypothetical protein
JNECGHPE_02203	CDS	843	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
JNECGHPE_02204	CDS	642	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
JNECGHPE_02205	CDS	279				hypothetical protein
JNECGHPE_02206	CDS	786				hypothetical protein
JNECGHPE_02207	CDS	2160	amyX	3.2.1.41	COG1523	Pullulanase
JNECGHPE_02208	CDS	1005				hypothetical protein
JNECGHPE_02209	CDS	552	ytlP	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
JNECGHPE_02210	CDS	1188	hcaT			putative 3-phenylpropionic acid transporter
JNECGHPE_02211	CDS	1401		3.4.13.-	COG0624	Putative dipeptidase
JNECGHPE_02212	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
JNECGHPE_02213	CDS	723	rluB_1	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JNECGHPE_02214	CDS	1620	murJ_2		COG2244	Lipid II flippase MurJ
JNECGHPE_02215	CDS	1326			COG2081	putative protein
JNECGHPE_02216	CDS	213				hypothetical protein
JNECGHPE_02217	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
JNECGHPE_02218	CDS	156				hypothetical protein
JNECGHPE_02219	CDS	135	sspP			Small, acid-soluble spore protein P
JNECGHPE_02220	CDS	231				hypothetical protein
JNECGHPE_02221	CDS	150	sspO			Small, acid-soluble spore protein O
JNECGHPE_02222	CDS	2727	citB	4.2.1.3	COG1048	Aconitate hydratase A
JNECGHPE_02223	CDS	531	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
JNECGHPE_02224	CDS	138				hypothetical protein
JNECGHPE_02225	CDS	141	sspN			Small, acid-soluble spore protein N
JNECGHPE_02226	CDS	228	tlp			Small, acid-soluble spore protein Tlp
JNECGHPE_02227	CDS	1284	yaaH		COG3858	Spore germination protein YaaH
JNECGHPE_02228	CDS	891				hypothetical protein
JNECGHPE_02229	CDS	162				hypothetical protein
JNECGHPE_02230	CDS	423		3.1.-.-	COG0824	Putative esterase
JNECGHPE_02231	CDS	594	plsY_1	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
JNECGHPE_02232	CDS	672	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JNECGHPE_02233	CDS	1797	resE_3	2.7.13.3		Sensor histidine kinase ResE
JNECGHPE_02234	CDS	1200	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
JNECGHPE_02235	CDS	411	yccU		COG1832	putative protein YccU
JNECGHPE_02236	CDS	1989	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
JNECGHPE_02237	CDS	2433	parC	5.99.1.3		DNA topoisomerase 4 subunit A
JNECGHPE_02238	CDS	1179	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JNECGHPE_02239	CDS	984	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JNECGHPE_02240	CDS	1269				hypothetical protein
JNECGHPE_02241	CDS	771	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JNECGHPE_02242	CDS	708	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JNECGHPE_02243	CDS	429				hypothetical protein
JNECGHPE_02244	CDS	1386	glyQS	6.1.1.14		Glycine--tRNA ligase
JNECGHPE_02245	CDS	723				hypothetical protein
JNECGHPE_02246	CDS	195				hypothetical protein
JNECGHPE_02247	CDS	243				hypothetical protein
JNECGHPE_02248	CDS	3096	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JNECGHPE_02249	CDS	678	hssR_2			Heme response regulator HssR
JNECGHPE_02250	CDS	1380	hssS	2.7.13.3		Heme sensor protein HssS
JNECGHPE_02251	CDS	1086			COG0577	putative ABC transporter permease
JNECGHPE_02252	CDS	681	hrtA	3.6.3.-		Putative hemin import ATP-binding protein HrtA
JNECGHPE_02253	CDS	1203	cshC	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshC
JNECGHPE_02254	CDS	525				hypothetical protein
JNECGHPE_02255	CDS	1908			COG1132	putative ABC transporter ATP-binding protein
JNECGHPE_02256	CDS	2214			COG1132	putative ABC transporter ATP-binding protein
JNECGHPE_02257	CDS	1680	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
JNECGHPE_02258	CDS	351				hypothetical protein
JNECGHPE_02259	CDS	771				hypothetical protein
JNECGHPE_02260	CDS	384				hypothetical protein
JNECGHPE_02261	CDS	1914	yoaH_1		COG0840	Putative methyl-accepting chemotaxis protein YoaH
JNECGHPE_02262	CDS	1128				hypothetical protein
JNECGHPE_02263	CDS	105				hypothetical protein
JNECGHPE_02264	CDS	423				hypothetical protein
JNECGHPE_02265	CDS	891			COG3689	Putative two-component membrane permease complex subunit SMU_746c
JNECGHPE_02266	CDS	882			COG0701	Putative two-component membrane permease complex subunit SMU_747c
JNECGHPE_02267	CDS	942	corA_1		COG0598	Cobalt/magnesium transport protein CorA
JNECGHPE_02268	CDS	186				hypothetical protein
JNECGHPE_02269	CDS	597	yabI		COG0586	Inner membrane protein YabI
JNECGHPE_02270	CDS	1635	dppE_2		COG4166	Dipeptide-binding protein DppE
JNECGHPE_02271	CDS	1632	dppE_3		COG4166	Dipeptide-binding protein DppE
JNECGHPE_02272	CDS	735	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
JNECGHPE_02273	CDS	936	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
JNECGHPE_02274	CDS	1398	mdtH_4			Multidrug resistance protein MdtH
JNECGHPE_02275	CDS	1050				hypothetical protein
JNECGHPE_02276	CDS	369				hypothetical protein
JNECGHPE_02277	CDS	378				hypothetical protein
JNECGHPE_02278	CDS	2166	topB_1	5.99.1.2	COG0550	DNA topoisomerase 3
JNECGHPE_02279	CDS	225				hypothetical protein
JNECGHPE_02280	CDS	198	cspB_3			Cold shock protein CspB
JNECGHPE_02281	CDS	246				hypothetical protein
JNECGHPE_02282	CDS	801				hypothetical protein
JNECGHPE_02283	CDS	870	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
JNECGHPE_02284	CDS	1296	hemAT_1		COG0840	Heme-based aerotactic transducer HemAT
JNECGHPE_02285	CDS	651	spoIIM		COG1300	Stage II sporulation protein M
JNECGHPE_02286	CDS	447	fur		COG0735	Ferric uptake regulation protein
JNECGHPE_02287	CDS	219				hypothetical protein
JNECGHPE_02288	CDS	927	xerD_1			Tyrosine recombinase XerD
JNECGHPE_02289	CDS	747	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
JNECGHPE_02290	CDS	699				hypothetical protein
JNECGHPE_02291	CDS	1182	deoB	5.4.2.7	COG1015	Phosphopentomutase
JNECGHPE_02292	CDS	819	punA_2	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
JNECGHPE_02293	CDS	1308	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
JNECGHPE_02294	CDS	1299	pbuO_3		COG2252	Guanine/hypoxanthine permease PbuO
JNECGHPE_02295	CDS	1002	ytrC			putative ABC transporter permease YtrC
JNECGHPE_02296	CDS	879	ytrB_2		COG1131	ABC transporter ATP-binding protein YtrB
JNECGHPE_02297	CDS	381	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
JNECGHPE_02298	CDS	1164	dacF_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
JNECGHPE_02299	CDS	351	spoIIAA		COG1366	Anti-sigma F factor antagonist
JNECGHPE_02300	CDS	441	spoIIAB	2.7.11.1	COG2172	Anti-sigma F factor
JNECGHPE_02301	CDS	756	sigF		COG1191	RNA polymerase sigma-F factor
JNECGHPE_02302	CDS	624				hypothetical protein
JNECGHPE_02303	CDS	417				hypothetical protein
JNECGHPE_02304	CDS	453				hypothetical protein
JNECGHPE_02305	CDS	1008	spoVAD			Stage V sporulation protein AD
JNECGHPE_02306	CDS	351				hypothetical protein
JNECGHPE_02307	CDS	564				hypothetical protein
JNECGHPE_02308	CDS	1275	gerAA_1			Spore germination protein A1
JNECGHPE_02309	CDS	867	ypuA		COG4086	putative protein YpuA
JNECGHPE_02310	CDS	438	ppiB_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
JNECGHPE_02311	CDS	630				hypothetical protein
JNECGHPE_02312	CDS	360	ribT	2.3.1.-		Protein RibT
JNECGHPE_02313	CDS	501				hypothetical protein
JNECGHPE_02314	CDS	117				hypothetical protein
JNECGHPE_02315	CDS	771	scpA_1		COG1354	Segregation and condensation protein A
JNECGHPE_02316	CDS	582	scpB		COG1386	Segregation and condensation protein B
JNECGHPE_02317	CDS	399				hypothetical protein
JNECGHPE_02318	CDS	495				hypothetical protein
JNECGHPE_02319	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JNECGHPE_02320	CDS	1455	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JNECGHPE_02321	CDS	291	gatC	6.3.5.-	COG0721	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
JNECGHPE_02322	CDS	525	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
JNECGHPE_02323	CDS	441				hypothetical protein
JNECGHPE_02324	CDS	1203	rodA_2	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
JNECGHPE_02325	CDS	1548	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
JNECGHPE_02326	CDS	1206				hypothetical protein
JNECGHPE_02327	CDS	2001	ligA	6.5.1.2		DNA ligase
JNECGHPE_02328	CDS	2178	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
JNECGHPE_02329	CDS	699	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
JNECGHPE_02330	CDS	258				hypothetical protein
JNECGHPE_02331	CDS	1266	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JNECGHPE_02332	CDS	1536	purH			Bifunctional purine biosynthesis protein PurH
JNECGHPE_02333	CDS	564	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
JNECGHPE_02334	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
JNECGHPE_02335	CDS	1413	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
JNECGHPE_02336	CDS	2220	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
JNECGHPE_02337	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
JNECGHPE_02338	CDS	255	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
JNECGHPE_02339	CDS	723	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JNECGHPE_02340	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
JNECGHPE_02341	CDS	1149	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
JNECGHPE_02342	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JNECGHPE_02343	CDS	1098				hypothetical protein
JNECGHPE_02344	rRNA	111				5S ribosomal RNA
JNECGHPE_02345	CDS	111				hypothetical protein
JNECGHPE_02346	CDS	729	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JNECGHPE_02347	CDS	792				hypothetical protein
JNECGHPE_02348	CDS	894	rodZ			Cytoskeleton protein RodZ
JNECGHPE_02349	CDS	579	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JNECGHPE_02350	CDS	1260	cinA		COG1058	Putative competence-damage inducible protein
JNECGHPE_02351	CDS	1041	recA		COG0468	Protein RecA
JNECGHPE_02352	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
JNECGHPE_02353	CDS	792	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
JNECGHPE_02354	CDS	261	spoVS		COG2359	Stage V sporulation protein S
JNECGHPE_02355	CDS	927				hypothetical protein
JNECGHPE_02356	CDS	1758	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
JNECGHPE_02357	CDS	867	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
JNECGHPE_02358	CDS	531				hypothetical protein
JNECGHPE_02359	CDS	1530	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JNECGHPE_02360	CDS	447	ymcA		COG4550	putative protein YmcA
JNECGHPE_02361	CDS	540	cotE			Spore coat protein E
JNECGHPE_02362	CDS	2658	mutS		COG0249	DNA mismatch repair protein MutS
JNECGHPE_02363	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
JNECGHPE_02364	CDS	111				hypothetical protein
JNECGHPE_02365	CDS	663		2.1.1.-	COG4122	Putative O-methyltransferase
JNECGHPE_02366	CDS	378				hypothetical protein
JNECGHPE_02367	CDS	483	queT		COG4708	Queuosine precursor transporter QueT
JNECGHPE_02368	CDS	960	psuK	2.7.1.83	COG0524	Pseudouridine kinase
JNECGHPE_02369	CDS	1158	adh2_1	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
JNECGHPE_02370	CDS	531	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
JNECGHPE_02371	CDS	330	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
JNECGHPE_02372	CDS	1116	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
JNECGHPE_02373	CDS	612				hypothetical protein
JNECGHPE_02374	CDS	897	yisK		COG0179	putative protein YisK
JNECGHPE_02375	CDS	1152	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
JNECGHPE_02376	CDS	1083	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JNECGHPE_02377	CDS	189				hypothetical protein
JNECGHPE_02378	CDS	207				hypothetical protein
JNECGHPE_02379	CDS	918	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
JNECGHPE_02380	CDS	648	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JNECGHPE_02381	CDS	1290	hisD	1.1.1.23		Histidinol dehydrogenase
JNECGHPE_02382	CDS	579	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
JNECGHPE_02383	CDS	624	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JNECGHPE_02384	CDS	732	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JNECGHPE_02385	CDS	759	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JNECGHPE_02386	CDS	648	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JNECGHPE_02387	CDS	822	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
JNECGHPE_02388	CDS	111				hypothetical protein
JNECGHPE_02389	CDS	249				hypothetical protein
JNECGHPE_02390	CDS	588				hypothetical protein
JNECGHPE_02391	CDS	1212	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
JNECGHPE_02392	CDS	543	ydaF_5	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
JNECGHPE_02393	CDS	657	cbbY	3.1.3.-	COG0637	Protein CbbY
JNECGHPE_02394	CDS	774	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
JNECGHPE_02395	CDS	753	comB_2	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
JNECGHPE_02396	CDS	1239	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
JNECGHPE_02397	CDS	705	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JNECGHPE_02398	CDS	1620	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JNECGHPE_02399	CDS	567	kstR2_2			HTH-type transcriptional repressor KstR2
JNECGHPE_02400	CDS	402	fadM_2	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
JNECGHPE_02401	CDS	1068				hypothetical protein
JNECGHPE_02402	CDS	780		4.2.1.150	COG1024	Crotonyl-CoA hydratase
JNECGHPE_02403	CDS	981	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
JNECGHPE_02404	CDS	1179	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
JNECGHPE_02405	CDS	759	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JNECGHPE_02406	CDS	450				hypothetical protein
JNECGHPE_02407	CDS	405				hypothetical protein
JNECGHPE_02408	CDS	813				hypothetical protein
JNECGHPE_02409	CDS	474				hypothetical protein
JNECGHPE_02410	CDS	423				hypothetical protein
JNECGHPE_02411	CDS	486	yizA		COG2318	putative protein YizA
JNECGHPE_02412	CDS	666	prxU	1.11.1.15		Selenocysteine-containing peroxiredoxin PrxU
JNECGHPE_02413	CDS	504				hypothetical protein
JNECGHPE_02414	CDS	417				hypothetical protein
JNECGHPE_02415	CDS	618	leuE_1		COG1280	Leucine efflux protein
JNECGHPE_02416	CDS	570				hypothetical protein
JNECGHPE_02417	CDS	840				hypothetical protein
JNECGHPE_02418	CDS	195				hypothetical protein
JNECGHPE_02419	CDS	1038	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
JNECGHPE_02420	CDS	591	yfiR_3			putative HTH-type transcriptional regulator YfiR
JNECGHPE_02421	CDS	327				hypothetical protein
JNECGHPE_02422	CDS	237				hypothetical protein
JNECGHPE_02423	CDS	648				hypothetical protein
JNECGHPE_02424	CDS	231				hypothetical protein
JNECGHPE_02425	CDS	660				hypothetical protein
JNECGHPE_02426	CDS	1455				hypothetical protein
JNECGHPE_02427	CDS	447				hypothetical protein
JNECGHPE_02428	CDS	1137	metC	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
JNECGHPE_02429	CDS	1170	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
JNECGHPE_02430	CDS	2274				hypothetical protein
JNECGHPE_02431	CDS	528				hypothetical protein
JNECGHPE_02432	CDS	1788			COG1132	putative ABC transporter ATP-binding protein
JNECGHPE_02433	CDS	1737		3.6.3.-		Putative multidrug export ATP-binding/permease protein
JNECGHPE_02434	CDS	90				hypothetical protein
JNECGHPE_02435	CDS	1626	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
JNECGHPE_02436	CDS	513				hypothetical protein
JNECGHPE_02437	CDS	462	bltD_1	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
JNECGHPE_02438	CDS	1254				hypothetical protein
JNECGHPE_02439	CDS	570				hypothetical protein
JNECGHPE_02440	CDS	816	rsxD			Electron transport complex subunit RsxD
JNECGHPE_02441	CDS	906	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JNECGHPE_02442	CDS	438				hypothetical protein
JNECGHPE_02443	CDS	711				hypothetical protein
JNECGHPE_02444	CDS	426				hypothetical protein
JNECGHPE_02445	CDS	906				hypothetical protein
JNECGHPE_02446	CDS	876	yijE_1			putative cystine transporter YijE
JNECGHPE_02447	CDS	525	aadB	2.7.7.46		2''-aminoglycoside nucleotidyltransferase
JNECGHPE_02448	CDS	519				hypothetical protein
JNECGHPE_02449	CDS	303				hypothetical protein
JNECGHPE_02450	CDS	957	glsA	3.5.1.2	COG2066	Glutaminase
JNECGHPE_02451	CDS	750	yfcA_1		COG0730	putative membrane transporter protein YfcA
JNECGHPE_02452	CDS	492				hypothetical protein
JNECGHPE_02453	CDS	468				hypothetical protein
JNECGHPE_02454	CDS	1152	yhhT		COG0628	Putative transport protein YhhT
JNECGHPE_02455	CDS	1923	ltaS2		COG1368	Lipoteichoic acid synthase 2
JNECGHPE_02456	CDS	1878				hypothetical protein
JNECGHPE_02457	CDS	894	nirQ		COG0714	Denitrification regulatory protein NirQ
JNECGHPE_02458	CDS	2226	pflB	2.3.1.54	COG1882	Formate acetyltransferase
JNECGHPE_02459	CDS	750	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
JNECGHPE_02460	CDS	183				hypothetical protein
JNECGHPE_02461	CDS	126				hypothetical protein
JNECGHPE_02462	CDS	561				hypothetical protein
JNECGHPE_02463	CDS	1131	hutI_2	3.5.2.7		Imidazolonepropionase
JNECGHPE_02464	CDS	897				Epimerase family protein
JNECGHPE_02465	CDS	816	recX			Regulatory protein RecX
JNECGHPE_02466	CDS	327	yfhH			putative protein YfhH
JNECGHPE_02467	CDS	159	sspK			Small, acid-soluble spore protein K
JNECGHPE_02468	CDS	279				hypothetical protein
JNECGHPE_02469	CDS	978	yfhP		COG1988	putative protein YfhP
JNECGHPE_02470	CDS	1104	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
JNECGHPE_02471	CDS	225	yfhS			putative protein YfhS
JNECGHPE_02472	CDS	195				hypothetical protein
JNECGHPE_02473	CDS	258				hypothetical protein
JNECGHPE_02474	CDS	531				hypothetical protein
JNECGHPE_02475	CDS	1755		3.6.3.-		Putative multidrug export ATP-binding/permease protein
JNECGHPE_02476	CDS	1098				hypothetical protein
JNECGHPE_02477	CDS	189				hypothetical protein
JNECGHPE_02478	CDS	444				hypothetical protein
JNECGHPE_02479	CDS	813	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
JNECGHPE_02480	CDS	639	ccpN		COG0517	Transcriptional repressor CcpN
JNECGHPE_02481	CDS	786	recO		COG1381	DNA repair protein RecO
JNECGHPE_02482	CDS	909	era		COG1159	GTPase Era
JNECGHPE_02483	CDS	399	cdd_2	3.5.4.5	COG0295	Cytidine deaminase
JNECGHPE_02484	CDS	381	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
JNECGHPE_02485	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
JNECGHPE_02486	CDS	2103	pgpH	3.1.4.-		Cyclic-di-AMP phosphodiesterase PgpH
JNECGHPE_02487	CDS	963			COG1702	PhoH-like protein
JNECGHPE_02488	CDS	1188				hypothetical protein
JNECGHPE_02489	CDS	282				hypothetical protein
JNECGHPE_02490	CDS	450	yqeY		COG1610	putative protein YqeY
JNECGHPE_02491	CDS	174	rpsU		COG0828	30S ribosomal protein S21
JNECGHPE_02492	CDS	672	deoC_2	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
JNECGHPE_02493	CDS	1218	tetA_1			Tetracycline resistance protein, class B
JNECGHPE_02494	CDS	612				hypothetical protein
JNECGHPE_02495	CDS	324				hypothetical protein
JNECGHPE_02496	CDS	216				hypothetical protein
JNECGHPE_02497	CDS	483				hypothetical protein
JNECGHPE_02498	CDS	468				hypothetical protein
JNECGHPE_02499	CDS	711				hypothetical protein
JNECGHPE_02500	CDS	834	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
JNECGHPE_02501	CDS	159				hypothetical protein
JNECGHPE_02502	CDS	297	fixX		COG2440	Ferredoxin-like protein FixX
JNECGHPE_02503	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JNECGHPE_02504	CDS	1041	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
JNECGHPE_02505	CDS	828	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
JNECGHPE_02506	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
JNECGHPE_02507	CDS	354				hypothetical protein
JNECGHPE_02508	CDS	450	iscR			HTH-type transcriptional regulator IscR
JNECGHPE_02509	CDS	204	sasP-C_2			Small, acid-soluble spore protein C
JNECGHPE_02510	CDS	1041	luxA_2	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
JNECGHPE_02511	CDS	156				hypothetical protein
JNECGHPE_02512	CDS	1881	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
JNECGHPE_02513	CDS	828	tlyA		COG1189	Hemolysin A
JNECGHPE_02514	CDS	453	argR		COG1438	Arginine repressor
JNECGHPE_02515	CDS	1731	recN		COG0497	DNA repair protein RecN
JNECGHPE_02516	CDS	1173	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
JNECGHPE_02517	CDS	789	spo0A		COG0784	Stage 0 sporulation protein A
JNECGHPE_02518	CDS	879	xerD_2		COG4974	Tyrosine recombinase XerD
JNECGHPE_02519	CDS	207				hypothetical protein
JNECGHPE_02520	CDS	189				hypothetical protein
JNECGHPE_02521	CDS	576	hin_2		COG1961	DNA-invertase hin
JNECGHPE_02522	CDS	177				hypothetical protein
JNECGHPE_02523	CDS	363				hypothetical protein
JNECGHPE_02524	CDS	717	mrr		COG1715	Mrr restriction system protein
JNECGHPE_02525	CDS	210				hypothetical protein
JNECGHPE_02526	CDS	1218	ftsK		COG1674	DNA translocase FtsK
JNECGHPE_02527	CDS	600				hypothetical protein
JNECGHPE_02528	CDS	222				hypothetical protein
JNECGHPE_02529	CDS	378				hypothetical protein
JNECGHPE_02530	CDS	249				hypothetical protein
JNECGHPE_02531	CDS	240				hypothetical protein
JNECGHPE_02532	CDS	210				hypothetical protein
JNECGHPE_02533	CDS	438				hypothetical protein
JNECGHPE_02534	CDS	159				hypothetical protein
JNECGHPE_02535	CDS	519				hypothetical protein
JNECGHPE_02536	CDS	228				hypothetical protein
JNECGHPE_02537	CDS	540				hypothetical protein
JNECGHPE_02538	CDS	426				hypothetical protein
JNECGHPE_02539	CDS	552				hypothetical protein
JNECGHPE_02540	CDS	300				hypothetical protein
JNECGHPE_02541	CDS	345				hypothetical protein
