locus_tag	ftype	length_bp	gene	EC_number	COG	product
KDFLAJEE_02996	CDS	930				hypothetical protein
KDFLAJEE_02997	CDS	636	ppaX_1	3.6.1.1	COG0546	Pyrophosphatase PpaX
KDFLAJEE_02998	CDS	588				hypothetical protein
KDFLAJEE_02999	CDS	1200				hypothetical protein
KDFLAJEE_03000	CDS	711	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
KDFLAJEE_03001	CDS	432	phnO_2	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
KDFLAJEE_03002	CDS	528	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
KDFLAJEE_03003	CDS	489				hypothetical protein
KDFLAJEE_03004	CDS	474			COG1720	S-adenosyl-L-methionine-binding protein
KDFLAJEE_03005	CDS	699	ygeA_2	5.-.-.-	COG1794	Putative racemase YgeA
KDFLAJEE_03006	CDS	1203	adhB	1.1.1.1		Alcohol dehydrogenase 2
KDFLAJEE_03007	CDS	1440				hypothetical protein
KDFLAJEE_03008	CDS	666		3.1.3.5	COG0546	5'-nucleotidase
KDFLAJEE_03009	CDS	798	amj			Lipid II flippase Amj
KDFLAJEE_03010	CDS	576				hypothetical protein
KDFLAJEE_03011	CDS	570				hypothetical protein
KDFLAJEE_03012	CDS	276	pip_3	3.4.11.5		Proline iminopeptidase
KDFLAJEE_03013	CDS	1341				hypothetical protein
KDFLAJEE_03014	CDS	381				hypothetical protein
KDFLAJEE_03015	CDS	960				hypothetical protein
KDFLAJEE_03016	CDS	1359	arlS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
KDFLAJEE_03017	CDS	684	mprA			Response regulator MprA
KDFLAJEE_03018	CDS	1431	ybhI		COG0471	Inner membrane protein YbhI
KDFLAJEE_03019	CDS	1185	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
KDFLAJEE_03020	CDS	456				hypothetical protein
KDFLAJEE_03021	CDS	1428	yeeF	3.1.-.-		Putative ribonuclease YeeF
KDFLAJEE_03022	CDS	438				hypothetical protein
KDFLAJEE_03023	CDS	2667				hypothetical protein
KDFLAJEE_03024	CDS	2676				hypothetical protein
KDFLAJEE_03025	CDS	273	yukE		COG4842	Protein YukE
KDFLAJEE_03026	CDS	4008	eccC		COG1674	ESX secretion system protein EccC
KDFLAJEE_03027	CDS	363				hypothetical protein
KDFLAJEE_03028	CDS	774				hypothetical protein
KDFLAJEE_03029	CDS	765				hypothetical protein
KDFLAJEE_03030	CDS	1299	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
KDFLAJEE_03031	CDS	483				hypothetical protein
KDFLAJEE_03032	CDS	1512	nprE_1	3.4.24.28		Bacillolysin
KDFLAJEE_03033	CDS	3102	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
KDFLAJEE_03034	CDS	4203	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KDFLAJEE_03035	CDS	879	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
KDFLAJEE_03036	CDS	1689	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
KDFLAJEE_03037	CDS	777	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
KDFLAJEE_03038	CDS	435				hypothetical protein
KDFLAJEE_03039	CDS	384				hypothetical protein
KDFLAJEE_03040	CDS	1128				hypothetical protein
KDFLAJEE_03041	CDS	1134	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
KDFLAJEE_03042	CDS	591	fadR_4			Fatty acid metabolism regulator protein
KDFLAJEE_03043	CDS	336	ssbA_1		COG0629	Single-stranded DNA-binding protein A
KDFLAJEE_03044	CDS	255				hypothetical protein
KDFLAJEE_03045	CDS	732				hypothetical protein
KDFLAJEE_03046	CDS	1896	ettA		COG0488	Energy-dependent translational throttle protein EttA
KDFLAJEE_03047	CDS	648	yedJ		COG1418	putative protein YedJ
KDFLAJEE_03048	CDS	741				hypothetical protein
KDFLAJEE_03049	CDS	249				hypothetical protein
KDFLAJEE_03050	CDS	291				hypothetical protein
KDFLAJEE_03051	CDS	192				hypothetical protein
KDFLAJEE_03052	CDS	501				hypothetical protein
KDFLAJEE_03053	CDS	276	spoVS_2		COG2359	Stage V sporulation protein S
KDFLAJEE_03054	CDS	549				hypothetical protein
KDFLAJEE_03055	CDS	1602				hypothetical protein
KDFLAJEE_03056	CDS	840	nhoA_3	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
KDFLAJEE_03057	CDS	210				hypothetical protein
KDFLAJEE_03058	CDS	153				hypothetical protein
KDFLAJEE_03059	CDS	774				hypothetical protein
KDFLAJEE_03060	CDS	570				hypothetical protein
KDFLAJEE_03061	CDS	90				hypothetical protein
KDFLAJEE_03062	CDS	963	ravA_2	3.6.3.-		ATPase RavA
KDFLAJEE_03063	CDS	1215				hypothetical protein
KDFLAJEE_03064	CDS	2229	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
KDFLAJEE_03065	CDS	483	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
KDFLAJEE_03066	CDS	210				hypothetical protein
KDFLAJEE_03067	CDS	972	attM	3.1.1.81		N-acyl homoserine lactonase AttM
KDFLAJEE_03068	CDS	435				hypothetical protein
KDFLAJEE_03069	CDS	555				hypothetical protein
KDFLAJEE_03070	CDS	681				hypothetical protein
KDFLAJEE_03071	CDS	579	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
KDFLAJEE_03072	CDS	987	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
KDFLAJEE_03073	CDS	639				hypothetical protein
KDFLAJEE_03074	CDS	384				hypothetical protein
KDFLAJEE_03075	CDS	1170	cshC	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshC
KDFLAJEE_03076	CDS	528				hypothetical protein
KDFLAJEE_03077	CDS	1752	fhs	6.3.4.3		Formate--tetrahydrofolate ligase
KDFLAJEE_03078	CDS	681		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
KDFLAJEE_03079	CDS	339				hypothetical protein
KDFLAJEE_03080	CDS	213				hypothetical protein
KDFLAJEE_03081	CDS	321				hypothetical protein
KDFLAJEE_03082	CDS	777				hypothetical protein
KDFLAJEE_03083	CDS	426	ytfJ_3		COG3874	putative spore protein YtfJ
KDFLAJEE_03084	CDS	324				hypothetical protein
KDFLAJEE_03085	CDS	336				Antitoxin
KDFLAJEE_03086	CDS	192				hypothetical protein
KDFLAJEE_03087	CDS	195				hypothetical protein
KDFLAJEE_03088	CDS	186				hypothetical protein
KDFLAJEE_03089	CDS	195				hypothetical protein
KDFLAJEE_03090	CDS	369				hypothetical protein
KDFLAJEE_03091	CDS	486	mshD_2	2.3.1.189	COG0456	Mycothiol acetyltransferase
KDFLAJEE_03092	CDS	561				hypothetical protein
KDFLAJEE_03093	CDS	567	ydaF_9	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_03094	CDS	618	sdpI_2		COG5658	Immunity protein SdpI
KDFLAJEE_03095	CDS	1128	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
KDFLAJEE_03096	CDS	423	phnO_3	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
KDFLAJEE_03097	CDS	1401	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
KDFLAJEE_03098	CDS	846				hypothetical protein
KDFLAJEE_03099	CDS	1206	oleD_3	2.4.1.-		Oleandomycin glycosyltransferase
KDFLAJEE_03100	CDS	879				hypothetical protein
KDFLAJEE_03101	CDS	888	yvbK_2	2.3.1.-		putative N-acetyltransferase YvbK
KDFLAJEE_03102	CDS	714		2.1.1.156		Glycine/sarcosine N-methyltransferase
KDFLAJEE_03103	CDS	1227	alr2	5.1.1.1	COG0787	Alanine racemase 2
KDFLAJEE_03104	CDS	462				hypothetical protein
KDFLAJEE_03105	CDS	777				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
KDFLAJEE_03106	CDS	591	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
KDFLAJEE_03107	CDS	195	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
KDFLAJEE_03108	CDS	789	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
KDFLAJEE_03109	CDS	1026	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
KDFLAJEE_03110	CDS	900		1.2.1.10		Acetaldehyde dehydrogenase
KDFLAJEE_03111	CDS	774	xylJ	4.2.-.-		2-hydroxypent-2,4-dienoate hydratase
KDFLAJEE_03112	CDS	1470	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
KDFLAJEE_03113	CDS	459	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KDFLAJEE_03114	CDS	1038				hypothetical protein
KDFLAJEE_03115	CDS	540	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
KDFLAJEE_03116	CDS	549	ribF_2		COG0196	Putative riboflavin biosynthesis protein RibF
KDFLAJEE_03117	CDS	747	kdgR		COG1414	Transcriptional regulator KdgR
KDFLAJEE_03118	CDS	1473	hpaH_1	1.14.14.8	COG2368	Anthranilate 3-monooxygenase oxygenase component
KDFLAJEE_03119	CDS	969			COG0330	putative protein
KDFLAJEE_03120	CDS	429	ybbJ		COG1585	Inner membrane protein YbbJ
KDFLAJEE_03121	CDS	1218				hypothetical protein
KDFLAJEE_03122	CDS	1476	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KDFLAJEE_03123	CDS	447	rppH_6	3.6.1.-		RNA pyrophosphohydrolase
KDFLAJEE_03124	CDS	741	yodJ_2	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
KDFLAJEE_03125	CDS	672	aaaT_3	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
KDFLAJEE_03126	CDS	1155				hypothetical protein
KDFLAJEE_03127	CDS	297				hypothetical protein
KDFLAJEE_03128	CDS	306				hypothetical protein
KDFLAJEE_03129	CDS	528				hypothetical protein
KDFLAJEE_03130	CDS	330	csaA		COG0073	putative chaperone CsaA
KDFLAJEE_03131	CDS	1347	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
KDFLAJEE_03132	CDS	648				hypothetical protein
KDFLAJEE_03133	CDS	870				hypothetical protein
KDFLAJEE_03134	CDS	1308				hypothetical protein
KDFLAJEE_03135	CDS	483				hypothetical protein
KDFLAJEE_03136	CDS	621				hypothetical protein
KDFLAJEE_03137	CDS	180				hypothetical protein
KDFLAJEE_03138	CDS	459				hypothetical protein
KDFLAJEE_03139	CDS	1185	clsB_1		COG1502	Minor cardiolipin synthase ClsB
KDFLAJEE_03140	CDS	549		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
KDFLAJEE_03141	CDS	870			COG3689	Putative two-component membrane permease complex subunit SMU_746c
KDFLAJEE_03142	CDS	897			COG0701	Putative two-component membrane permease complex subunit SMU_747c
KDFLAJEE_03143	CDS	942	corA_3		COG0598	Cobalt/magnesium transport protein CorA
KDFLAJEE_03144	CDS	1380	murJ_3		COG2244	Lipid II flippase MurJ
KDFLAJEE_03145	CDS	603	yabI_1		COG0586	Inner membrane protein YabI
KDFLAJEE_03146	CDS	618				hypothetical protein
KDFLAJEE_03147	CDS	1077	cotH		COG5337	Inner spore coat protein H
KDFLAJEE_03148	CDS	579				hypothetical protein
KDFLAJEE_03149	CDS	612	pspA_2	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KDFLAJEE_03150	CDS	546				hypothetical protein
KDFLAJEE_03151	CDS	417	fosB_4	2.5.1.-		Metallothiol transferase FosB
KDFLAJEE_03152	CDS	1662	dppE_8		COG4166	Dipeptide-binding protein DppE
KDFLAJEE_03153	CDS	990				hypothetical protein
KDFLAJEE_03154	CDS	453	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
KDFLAJEE_03155	CDS	1038	namA	1.6.99.1	COG1902	NADPH dehydrogenase
KDFLAJEE_03156	CDS	660				hypothetical protein
KDFLAJEE_03157	CDS	150				hypothetical protein
KDFLAJEE_03158	CDS	951	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
KDFLAJEE_03159	CDS	1500		3.1.-.-	COG5444	Ribonuclease
KDFLAJEE_03160	CDS	408				hypothetical protein
KDFLAJEE_03161	CDS	471	bltD_2	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
KDFLAJEE_03162	CDS	951	yjiA		COG0523	putative GTP-binding protein YjiA
KDFLAJEE_03163	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
KDFLAJEE_03164	CDS	585	ydaF_10	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_03165	CDS	1473	rebO_1	1.4.3.23		Flavin-dependent L-tryptophan oxidase RebO
KDFLAJEE_03166	CDS	192				hypothetical protein
KDFLAJEE_03167	CDS	1002	limB	1.14.13.107		Limonene 1,2-monooxygenase
KDFLAJEE_03168	CDS	456				hypothetical protein
KDFLAJEE_03169	CDS	444	dps1	1.16.-.-	COG0783	DNA protection during starvation protein 1
KDFLAJEE_03170	CDS	1041				hypothetical protein
KDFLAJEE_03171	CDS	369				hypothetical protein
KDFLAJEE_03172	CDS	306				hypothetical protein
KDFLAJEE_03173	CDS	1983	mcpA_1		COG0840	Methyl-accepting chemotaxis protein McpA
KDFLAJEE_03174	CDS	1050	rsgA_3	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KDFLAJEE_03175	CDS	522				hypothetical protein
KDFLAJEE_03176	CDS	348				hypothetical protein
KDFLAJEE_03177	CDS	225				hypothetical protein
KDFLAJEE_03178	CDS	1176	stp_1			Multidrug resistance protein Stp
KDFLAJEE_03179	CDS	936	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
KDFLAJEE_03180	CDS	309	hlyU		COG0640	Transcriptional activator HlyU
KDFLAJEE_03181	CDS	1491	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
KDFLAJEE_03182	CDS	4377		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
KDFLAJEE_03183	CDS	1008	lacD2	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase 2
KDFLAJEE_03184	CDS	939	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
KDFLAJEE_03185	CDS	1149	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
KDFLAJEE_03186	CDS	1167	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
KDFLAJEE_03187	CDS	900	glkA	2.7.1.2		Glucokinase
KDFLAJEE_03188	CDS	168				hypothetical protein
KDFLAJEE_03189	CDS	2172		2.4.1.211		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
KDFLAJEE_03190	CDS	990	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
KDFLAJEE_03191	CDS	891	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
KDFLAJEE_03192	CDS	1344	msmE		COG1653	Multiple sugar-binding protein
KDFLAJEE_03193	CDS	861	adaA_2	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
KDFLAJEE_03194	CDS	864	lrp			Leucine-rich protein
KDFLAJEE_03195	CDS	1104	ugpC_1	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
KDFLAJEE_03196	CDS	951	isp_1	3.4.21.-	COG1404	Intracellular serine protease
KDFLAJEE_03197	CDS	288	abrB_2		COG2002	Transition state regulatory protein AbrB
KDFLAJEE_03198	CDS	1881	yxdM_6			ABC transporter permease protein YxdM
KDFLAJEE_03199	CDS	819	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
KDFLAJEE_03200	CDS	312	nudC_5	3.6.1.22		NADH pyrophosphatase
KDFLAJEE_03201	CDS	195				hypothetical protein
KDFLAJEE_03202	CDS	198				hypothetical protein
KDFLAJEE_03203	CDS	1161				hypothetical protein
KDFLAJEE_03204	CDS	753				hypothetical protein
KDFLAJEE_03205	CDS	156				hypothetical protein
KDFLAJEE_03206	CDS	966				hypothetical protein
KDFLAJEE_03207	CDS	168				hypothetical protein
KDFLAJEE_03208	CDS	1443	norG_4		COG1167	HTH-type transcriptional regulator NorG
KDFLAJEE_03209	CDS	615	argO_1		COG1279	Arginine exporter protein ArgO
KDFLAJEE_03210	CDS	1299	ymfD_1			Bacillibactin exporter
KDFLAJEE_03211	CDS	207	sasP-C_2			Small, acid-soluble spore protein C
KDFLAJEE_03212	CDS	525				hypothetical protein
KDFLAJEE_03213	CDS	681	sapB_3		COG1285	Protein SapB
KDFLAJEE_03214	CDS	657				hypothetical protein
KDFLAJEE_03215	CDS	822	pgdA_4	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KDFLAJEE_03216	CDS	1002	tagU_1	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KDFLAJEE_03217	CDS	2307				hypothetical protein
KDFLAJEE_03218	CDS	210				hypothetical protein
KDFLAJEE_03219	CDS	894	thrB	2.7.1.39	COG0083	Homoserine kinase
KDFLAJEE_03220	CDS	1059	thrC	4.2.3.1	COG0498	Threonine synthase
KDFLAJEE_03221	CDS	1305	hom_1	1.1.1.3	COG0460	Homoserine dehydrogenase
KDFLAJEE_03222	CDS	639				hypothetical protein
KDFLAJEE_03223	CDS	609	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
KDFLAJEE_03224	CDS	339				hypothetical protein
KDFLAJEE_03225	CDS	828	pgdA_5	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KDFLAJEE_03226	CDS	873	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
KDFLAJEE_03227	CDS	672		2.1.1.-	COG4122	Putative O-methyltransferase
KDFLAJEE_03228	CDS	720	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KDFLAJEE_03229	CDS	243				hypothetical protein
KDFLAJEE_03230	CDS	1074	phoR_6	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
KDFLAJEE_03231	CDS	765	hssR_2			Heme response regulator HssR
KDFLAJEE_03232	CDS	1761	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
KDFLAJEE_03233	CDS	765	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
KDFLAJEE_03234	CDS	1281	lytE	3.4.-.-		putative peptidoglycan endopeptidase LytE
KDFLAJEE_03235	CDS	171				hypothetical protein
KDFLAJEE_03236	CDS	603				hypothetical protein
KDFLAJEE_03237	CDS	954	dacA_2	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
KDFLAJEE_03238	CDS	1002	mccF_2			Microcin C7 self-immunity protein MccF
KDFLAJEE_03239	CDS	342	arnE_1			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
KDFLAJEE_03240	CDS	339	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
KDFLAJEE_03241	CDS	447				hypothetical protein
KDFLAJEE_03242	CDS	222				hypothetical protein
KDFLAJEE_03243	CDS	567	vioB	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
KDFLAJEE_03244	CDS	1131			COG0399	Protein
KDFLAJEE_03245	CDS	2562	tuaG_1	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
KDFLAJEE_03246	CDS	1149				hypothetical protein
KDFLAJEE_03247	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
KDFLAJEE_03248	CDS	1716	cydD		COG4988	ATP-binding/permease protein CydD
KDFLAJEE_03249	CDS	1017	cydB_2	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
KDFLAJEE_03250	CDS	1404	cydA_2	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
KDFLAJEE_03251	CDS	1059	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
KDFLAJEE_03252	CDS	444			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
KDFLAJEE_03253	CDS	324				hypothetical protein
KDFLAJEE_03254	CDS	408				hypothetical protein
KDFLAJEE_03255	CDS	540				hypothetical protein
KDFLAJEE_03256	CDS	789	yofA		COG0583	HTH-type transcriptional regulator YofA
KDFLAJEE_03257	CDS	954				hypothetical protein
KDFLAJEE_03258	CDS	855	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
KDFLAJEE_03259	CDS	702	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KDFLAJEE_03260	CDS	774	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
KDFLAJEE_03261	CDS	1218	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
KDFLAJEE_03262	CDS	1854	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
KDFLAJEE_03263	CDS	996	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
KDFLAJEE_03264	CDS	417	phaJ_3	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
KDFLAJEE_03265	CDS	1491	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
KDFLAJEE_03266	CDS	606	mtrR		COG1309	HTH-type transcriptional regulator MtrR
KDFLAJEE_03267	CDS	996	sap_2			S-layer protein sap
KDFLAJEE_03268	CDS	924	yciC_1		COG0523	Putative metal chaperone YciC
KDFLAJEE_03269	CDS	1434	rebO_2	1.4.3.23		Flavin-dependent L-tryptophan oxidase RebO
KDFLAJEE_03270	CDS	945	ldh1_2	1.1.1.27	COG0039	L-lactate dehydrogenase 1
KDFLAJEE_03271	CDS	1014				hypothetical protein
KDFLAJEE_03272	CDS	1611	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KDFLAJEE_03273	CDS	132				hypothetical protein
KDFLAJEE_03274	CDS	603		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
KDFLAJEE_03275	CDS	651				hypothetical protein
KDFLAJEE_03276	CDS	432	ywnA_3		COG1959	Putative HTH-type transcriptional regulator YwnA
KDFLAJEE_03277	CDS	870	cmpR_1			HTH-type transcriptional activator CmpR
KDFLAJEE_03278	CDS	906	eamA_3		COG0697	putative amino-acid metabolite efflux pump
KDFLAJEE_03279	CDS	621	ycnI		COG4549	putative protein YcnI
KDFLAJEE_03280	CDS	1650	ycnJ		COG1276	Copper transport protein YcnJ
KDFLAJEE_03281	CDS	420	fosB_5	2.5.1.-		Metallothiol transferase FosB
KDFLAJEE_03282	CDS	1359	brnQ_4		COG1114	Branched-chain amino acid transport system 2 carrier protein
KDFLAJEE_03283	CDS	693	azoR1_2	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase 1
KDFLAJEE_03284	CDS	966	acr3_2		COG0798	Arsenical-resistance protein Acr3
KDFLAJEE_03285	CDS	1239	entS_2			Enterobactin exporter EntS
KDFLAJEE_03286	CDS	1248				hypothetical protein
KDFLAJEE_03287	CDS	786				hypothetical protein
KDFLAJEE_03288	CDS	882	natA_5		COG4555	ABC transporter ATP-binding protein NatA
KDFLAJEE_03289	CDS	945	natA_6		COG4555	ABC transporter ATP-binding protein NatA
KDFLAJEE_03290	CDS	645	yttP_2			putative HTH-type transcriptional regulator YttP
KDFLAJEE_03291	CDS	2145	topB_1	5.99.1.2	COG0550	DNA topoisomerase 3
KDFLAJEE_03292	CDS	546				hypothetical protein
KDFLAJEE_03293	CDS	1656	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
KDFLAJEE_03294	CDS	1284	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
KDFLAJEE_03295	CDS	231				hypothetical protein
KDFLAJEE_03296	CDS	480				hypothetical protein
KDFLAJEE_03297	CDS	396				hypothetical protein
KDFLAJEE_03298	CDS	396	cdd_2	3.5.4.5	COG0295	Cytidine deaminase
KDFLAJEE_03299	CDS	1302	pdp_2	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
KDFLAJEE_03300	CDS	1182	nupC_1		COG1972	Nucleoside permease NupC
KDFLAJEE_03301	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
KDFLAJEE_03302	CDS	948	deoR		COG2390	Deoxyribonucleoside regulator
KDFLAJEE_03303	CDS	627	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
KDFLAJEE_03304	CDS	1080	hblA_1			Hemolysin BL-binding component
KDFLAJEE_03305	CDS	1209	hblA_2			Hemolysin BL-binding component
KDFLAJEE_03306	CDS	1161				hypothetical protein
KDFLAJEE_03307	CDS	1827				hypothetical protein
KDFLAJEE_03308	CDS	129				hypothetical protein
KDFLAJEE_03309	CDS	945	panE_2	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
KDFLAJEE_03310	CDS	1476				hypothetical protein
KDFLAJEE_03311	CDS	960				hypothetical protein
KDFLAJEE_03312	CDS	1296	mntH		COG1914	Divalent metal cation transporter MntH
KDFLAJEE_03313	CDS	849	pip_4	3.4.11.5		Proline iminopeptidase
KDFLAJEE_03314	CDS	861				hypothetical protein
KDFLAJEE_03315	CDS	1068	resE_3	2.7.13.3		Sensor histidine kinase ResE
KDFLAJEE_03316	CDS	699	walR_3		COG0745	Transcriptional regulatory protein WalR
KDFLAJEE_03317	CDS	531	ydaF_11	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_03318	CDS	1629	dppE_9		COG4166	Dipeptide-binding protein DppE
KDFLAJEE_03319	CDS	1383	estD_2	3.1.1.1	COG1073	Esterase EstD
KDFLAJEE_03320	CDS	1326	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
KDFLAJEE_03321	CDS	360				hypothetical protein
KDFLAJEE_03322	CDS	444				hypothetical protein
KDFLAJEE_03323	CDS	1515	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
KDFLAJEE_03324	CDS	645	ypdB		COG3279	Transcriptional regulatory protein YpdB
KDFLAJEE_03325	CDS	981	pbpE_3		COG1680	Penicillin-binding protein 4*
KDFLAJEE_03326	CDS	606	mfpA		COG1357	Pentapeptide repeat protein MfpA
KDFLAJEE_03327	CDS	924		3.1.1.23	COG2267	Monoacylglycerol lipase
KDFLAJEE_03328	CDS	762	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
KDFLAJEE_03329	CDS	1215	yjhB			Putative metabolite transport protein YjhB
KDFLAJEE_03330	CDS	852				hypothetical protein
KDFLAJEE_03331	CDS	717	ydfK		COG1811	putative membrane protein YdfK
KDFLAJEE_03332	CDS	1104	capA			Capsule biosynthesis protein CapA
KDFLAJEE_03333	CDS	234				hypothetical protein
KDFLAJEE_03334	CDS	1263	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
KDFLAJEE_03335	CDS	1674	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KDFLAJEE_03336	CDS	1008	ilvC_2	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
KDFLAJEE_03337	CDS	231	ilvH_2	2.2.1.6	COG0440	Acetolactate synthase small subunit
