locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBFCLOEN_02524	CDS	942				hypothetical protein
CBFCLOEN_02525	CDS	1200	ydgJ_1	1.-.-.-	COG0673	putative oxidoreductase YdgJ
CBFCLOEN_02526	CDS	1422	iolT_2			Major myo-inositol transporter IolT
CBFCLOEN_02527	CDS	174				hypothetical protein
CBFCLOEN_02528	CDS	861	adaA_2	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
CBFCLOEN_02529	CDS	921	iolE_6	4.2.1.44	COG1082	Inosose dehydratase
CBFCLOEN_02530	CDS	1167	gfo_2	1.1.99.28		Glucose--fructose oxidoreductase
CBFCLOEN_02531	CDS	1422	iolT_3			Major myo-inositol transporter IolT
CBFCLOEN_02532	CDS	864	iolI_2	5.3.99.11	COG1082	Inosose isomerase
CBFCLOEN_02533	CDS	867	adaA_3	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
CBFCLOEN_02534	CDS	915	iolE_7	4.2.1.44	COG1082	Inosose dehydratase
CBFCLOEN_02535	CDS	1428	iolT_4			Major myo-inositol transporter IolT
CBFCLOEN_02536	CDS	1035	iolG_9	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CBFCLOEN_02537	CDS	156				hypothetical protein
CBFCLOEN_02538	CDS	597		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
CBFCLOEN_02539	CDS	573				hypothetical protein
CBFCLOEN_02540	CDS	774				hypothetical protein
CBFCLOEN_02541	CDS	699	arlR_1		COG0745	Response regulator ArlR
CBFCLOEN_02542	CDS	1362	arlS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
CBFCLOEN_02543	CDS	696	pdaA_4	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
CBFCLOEN_02544	CDS	594	dedA_2		COG0586	Protein DedA
CBFCLOEN_02545	CDS	1176	ugtP_1	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
CBFCLOEN_02546	CDS	603	bcrC_2	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
CBFCLOEN_02547	CDS	1704				hypothetical protein
CBFCLOEN_02548	CDS	990	ykoT_2	2.4.-.-		putative glycosyltransferase YkoT
CBFCLOEN_02549	CDS	1137			COG0582	Putative prophage phiRv2 integrase
CBFCLOEN_02550	CDS	249				hypothetical protein
CBFCLOEN_02551	CDS	957		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
CBFCLOEN_02552	CDS	432				hypothetical protein
CBFCLOEN_02553	CDS	270				hypothetical protein
CBFCLOEN_02554	CDS	486				hypothetical protein
CBFCLOEN_02555	CDS	558				hypothetical protein
CBFCLOEN_02556	CDS	1290	spoIIIE_2		COG1674	DNA translocase SpoIIIE
CBFCLOEN_02557	CDS	234				hypothetical protein
CBFCLOEN_02558	CDS	777				hypothetical protein
CBFCLOEN_02559	CDS	216				hypothetical protein
CBFCLOEN_02560	CDS	246				hypothetical protein
CBFCLOEN_02561	CDS	354				hypothetical protein
CBFCLOEN_02562	CDS	2259	yqbO		COG3953	putative protein YqbO
CBFCLOEN_02563	CDS	231				hypothetical protein
CBFCLOEN_02564	CDS	315				hypothetical protein
CBFCLOEN_02565	CDS	537				hypothetical protein
CBFCLOEN_02566	CDS	387				hypothetical protein
CBFCLOEN_02567	CDS	408				hypothetical protein
CBFCLOEN_02568	CDS	291				hypothetical protein
CBFCLOEN_02569	CDS	324				hypothetical protein
CBFCLOEN_02570	CDS	159				hypothetical protein
CBFCLOEN_02571	CDS	813				hypothetical protein
CBFCLOEN_02572	CDS	591				hypothetical protein
CBFCLOEN_02573	CDS	876		2.4.2.31	COG5585	NAD(+)--arginine ADP-ribosyltransferase EFV
CBFCLOEN_02574	CDS	1275				hypothetical protein
CBFCLOEN_02575	CDS	1722				hypothetical protein
CBFCLOEN_02576	CDS	138				hypothetical protein
CBFCLOEN_02577	CDS	144				hypothetical protein
CBFCLOEN_02578	CDS	423				hypothetical protein
CBFCLOEN_02579	CDS	489				hypothetical protein
CBFCLOEN_02580	CDS	342				hypothetical protein
CBFCLOEN_02581	CDS	159				hypothetical protein
CBFCLOEN_02582	CDS	138				hypothetical protein
CBFCLOEN_02583	CDS	393				hypothetical protein
CBFCLOEN_02584	CDS	705				hypothetical protein
CBFCLOEN_02585	CDS	708				hypothetical protein
CBFCLOEN_02586	CDS	306				hypothetical protein
CBFCLOEN_02587	CDS	354				hypothetical protein
CBFCLOEN_02588	CDS	126				hypothetical protein
CBFCLOEN_02589	CDS	201				hypothetical protein
CBFCLOEN_02590	CDS	180				hypothetical protein
CBFCLOEN_02591	CDS	2859				hypothetical protein
CBFCLOEN_02592	CDS	657				hypothetical protein
CBFCLOEN_02593	CDS	306				hypothetical protein
CBFCLOEN_02594	CDS	192				hypothetical protein
CBFCLOEN_02595	CDS	456				hypothetical protein
CBFCLOEN_02596	CDS	246				hypothetical protein
CBFCLOEN_02597	CDS	303				hypothetical protein
CBFCLOEN_02598	CDS	258				hypothetical protein
CBFCLOEN_02599	CDS	1185	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
CBFCLOEN_02600	CDS	264				hypothetical protein
CBFCLOEN_02601	CDS	156				hypothetical protein
CBFCLOEN_02602	CDS	384	yugI_2		COG1098	General stress protein 13
CBFCLOEN_02603	CDS	1200	rocD_2	2.6.1.13	COG4992	Ornithine aminotransferase
CBFCLOEN_02604	CDS	1272	rocG_2	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
CBFCLOEN_02605	CDS	1164	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
CBFCLOEN_02606	CDS	1347	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CBFCLOEN_02607	CDS	405				hypothetical protein
CBFCLOEN_02608	CDS	1041			COG0664	Cyclic nucleotide-gated potassium channel
CBFCLOEN_02609	CDS	1206	naiP			Putative niacin/nicotinamide transporter NaiP
CBFCLOEN_02610	CDS	1173	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
CBFCLOEN_02611	CDS	879	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CBFCLOEN_02612	CDS	975	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CBFCLOEN_02613	CDS	780	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
CBFCLOEN_02614	CDS	708	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CBFCLOEN_02615	CDS	1809	fom3	2.1.1.308		2-hydroxyethylphosphonate methyltransferase
CBFCLOEN_02616	CDS	477	ybaK_2	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
CBFCLOEN_02617	CDS	1107				hypothetical protein
CBFCLOEN_02618	CDS	156				hypothetical protein
CBFCLOEN_02619	CDS	678				hypothetical protein
CBFCLOEN_02620	CDS	855	ywpJ_1	3.1.3.-	COG0561	Phosphatase YwpJ
CBFCLOEN_02621	CDS	906				hypothetical protein
CBFCLOEN_02622	CDS	678	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
CBFCLOEN_02623	CDS	798				hypothetical protein
CBFCLOEN_02624	CDS	1341	nosD			putative ABC transporter binding protein NosD
CBFCLOEN_02625	CDS	570				hypothetical protein
CBFCLOEN_02626	CDS	1866	nosZ	1.7.2.4		Nitrous-oxide reductase
CBFCLOEN_02627	CDS	459				hypothetical protein
CBFCLOEN_02628	CDS	669	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
CBFCLOEN_02629	CDS	348	yojF			putative protein YojF
CBFCLOEN_02630	CDS	837	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
CBFCLOEN_02631	CDS	777	fdhD_4		COG1526	Sulfur carrier protein FdhD
CBFCLOEN_02632	CDS	573	fdhA_1	1.17.1.9		Formate dehydrogenase subunit alpha
CBFCLOEN_02633	CDS	2364	fdhA_2	1.17.1.9		Formate dehydrogenase subunit alpha
CBFCLOEN_02634	CDS	825	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
CBFCLOEN_02635	CDS	714	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
CBFCLOEN_02636	CDS	807	fdhE		COG3058	Protein FdhE 
CBFCLOEN_02637	CDS	609	mobA_1	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
CBFCLOEN_02638	CDS	1233	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CBFCLOEN_02639	CDS	1947	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CBFCLOEN_02640	CDS	462	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
CBFCLOEN_02641	CDS	234	moaD_1		COG1977	Molybdopterin synthase sulfur carrier subunit
CBFCLOEN_02642	CDS	1020	moeB_1	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
CBFCLOEN_02643	CDS	306	ywdI			putative protein YwdI
CBFCLOEN_02644	CDS	372				hypothetical protein
CBFCLOEN_02645	CDS	471	gerQ			Spore coat protein GerQ
CBFCLOEN_02646	CDS	744		1.11.1.-	COG3253	Putative heme-dependent peroxidase
CBFCLOEN_02647	CDS	975	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
CBFCLOEN_02648	CDS	846	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
CBFCLOEN_02649	CDS	765	rsfA_2			Prespore-specific transcriptional regulator RsfA
CBFCLOEN_02650	CDS	222				hypothetical protein
CBFCLOEN_02651	CDS	1296				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CBFCLOEN_02652	CDS	507				hypothetical protein
CBFCLOEN_02653	CDS	186	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
CBFCLOEN_02654	CDS	654	rip2		COG1994	Putative zinc metalloprotease Rip2
CBFCLOEN_02655	CDS	513				hypothetical protein
CBFCLOEN_02656	CDS	1980	pbpG		COG0744	Penicillin-binding protein 2D
CBFCLOEN_02657	CDS	828	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
CBFCLOEN_02658	CDS	873	speB	3.5.3.11	COG0010	Agmatinase
CBFCLOEN_02659	CDS	423	ywiB		COG4506	putative beta-barrel protein YwiB
CBFCLOEN_02660	CDS	1671	argS_1	6.1.1.19		Arginine--tRNA ligase
CBFCLOEN_02661	CDS	180	sspH_1			Small, acid-soluble spore protein H
CBFCLOEN_02662	CDS	960	uvsE_1	3.-.-.-	COG4294	UV DNA damage endonuclease
CBFCLOEN_02663	CDS	1203	clsB		COG1502	Minor cardiolipin synthase ClsB
CBFCLOEN_02664	CDS	2112	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
CBFCLOEN_02665	CDS	1188	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
CBFCLOEN_02666	CDS	852	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
CBFCLOEN_02667	CDS	1131	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
CBFCLOEN_02668	CDS	1140	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
CBFCLOEN_02669	CDS	657	kstR2_1			HTH-type transcriptional repressor KstR2
CBFCLOEN_02670	CDS	3249	icmF		COG1703	Fused isobutyryl-CoA mutase
CBFCLOEN_02671	CDS	603	rpoE_2			putative DNA-directed RNA polymerase subunit delta
CBFCLOEN_02672	CDS	1599	pyrG	6.3.4.2		CTP synthase
CBFCLOEN_02673	CDS	531				hypothetical protein
CBFCLOEN_02674	CDS	372	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
CBFCLOEN_02675	CDS	855	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
CBFCLOEN_02676	CDS	1287	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
CBFCLOEN_02677	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CBFCLOEN_02678	CDS	207	rpmE		COG0254	50S ribosomal protein L31
CBFCLOEN_02679	CDS	597	tdk	2.7.1.21	COG1435	Thymidine kinase
CBFCLOEN_02680	CDS	501				hypothetical protein
CBFCLOEN_02681	CDS	288	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
CBFCLOEN_02682	CDS	636	rghR			HTH-type transcriptional repressor RghR
CBFCLOEN_02683	tRNA	74				tRNA-Gly(tcc)
CBFCLOEN_02684	tRNA	75				tRNA-Ile(gat)
CBFCLOEN_02685	CDS	792				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
CBFCLOEN_02686	CDS	966	ccpB			Catabolite control protein B
CBFCLOEN_02687	CDS	765	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
CBFCLOEN_02688	CDS	912	cynR_4			HTH-type transcriptional regulator CynR
CBFCLOEN_02689	CDS	759	adc	4.1.1.4		Acetoacetate decarboxylase
CBFCLOEN_02690	CDS	774				hypothetical protein
CBFCLOEN_02691	CDS	960	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
CBFCLOEN_02692	CDS	1284	ttuB_3			Putative tartrate transporter
CBFCLOEN_02693	CDS	978	ccpA_3		COG1609	Catabolite control protein A
CBFCLOEN_02694	CDS	645	hxlA_3	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
CBFCLOEN_02695	CDS	546	hxlB_3	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
CBFCLOEN_02696	CDS	1032	des	1.14.19.-	COG3239	Fatty acid desaturase
CBFCLOEN_02697	CDS	522	desR_1		COG2197	Transcriptional regulatory protein DesR
CBFCLOEN_02698	CDS	189				hypothetical protein
CBFCLOEN_02699	CDS	1203	bcr_2			Bicyclomycin resistance protein
CBFCLOEN_02700	CDS	384				putative HTH-type transcriptional regulator
CBFCLOEN_02701	CDS	591	gmk_2	2.7.4.8	COG0194	Guanylate kinase
CBFCLOEN_02702	CDS	435				hypothetical protein
CBFCLOEN_02703	CDS	636				hypothetical protein
CBFCLOEN_02704	CDS	966	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
CBFCLOEN_02705	CDS	822				hypothetical protein
CBFCLOEN_02706	CDS	195				hypothetical protein
CBFCLOEN_02707	CDS	384				hypothetical protein
CBFCLOEN_02708	CDS	270				hypothetical protein
CBFCLOEN_02709	CDS	534		2.3.1.-	COG1670	Acetyltransferase
CBFCLOEN_02710	CDS	147				hypothetical protein
CBFCLOEN_02711	CDS	1551	nit1_2	3.5.1.-		Deaminated glutathione amidase
CBFCLOEN_02712	CDS	1566	katA_2	1.11.1.6	COG0753	Catalase
CBFCLOEN_02713	CDS	675				hypothetical protein
CBFCLOEN_02714	CDS	1365		3.4.21.-		Thermophilic serine proteinase
CBFCLOEN_02715	CDS	945	gpr_3	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
CBFCLOEN_02716	CDS	816	ydfG_2	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CBFCLOEN_02717	CDS	924				hypothetical protein
CBFCLOEN_02718	CDS	567	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
CBFCLOEN_02719	CDS	729				hypothetical protein
CBFCLOEN_02720	CDS	171				hypothetical protein
CBFCLOEN_02721	CDS	693				hypothetical protein
CBFCLOEN_02722	CDS	912		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
CBFCLOEN_02723	CDS	399				hypothetical protein
CBFCLOEN_02724	CDS	555				Protein csk22
CBFCLOEN_02725	CDS	996	ccpA_4		COG1609	Catabolite control protein A
CBFCLOEN_02726	CDS	1449	treP		COG1263	PTS system trehalose-specific EIIBC component
CBFCLOEN_02727	CDS	1470	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
CBFCLOEN_02728	CDS	972	scrK_4	2.7.1.4	COG0524	Fructokinase
CBFCLOEN_02729	CDS	1692	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
CBFCLOEN_02730	CDS	612				hypothetical protein
CBFCLOEN_02731	CDS	432	tcaR			HTH-type transcriptional regulator TcaR
CBFCLOEN_02732	CDS	588	azoR1	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase 1
CBFCLOEN_02733	CDS	1920	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
CBFCLOEN_02734	CDS	768				hypothetical protein
CBFCLOEN_02735	CDS	1455	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
CBFCLOEN_02736	CDS	1452		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
CBFCLOEN_02737	CDS	873				hypothetical protein
CBFCLOEN_02738	CDS	1341	puuP_2		COG0531	Putrescine importer PuuP
CBFCLOEN_02739	CDS	900	fmdA_1	3.5.1.49		Formamidase
CBFCLOEN_02740	CDS	1341	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
CBFCLOEN_02741	CDS	897	zraR_1		COG2204	Transcriptional regulatory protein ZraR
CBFCLOEN_02742	CDS	1239	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CBFCLOEN_02743	CDS	1173	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
CBFCLOEN_02744	CDS	1200		1.1.1.81	COG0111	Hydroxypyruvate reductase
CBFCLOEN_02745	CDS	447				hypothetical protein
CBFCLOEN_02746	CDS	1191	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
CBFCLOEN_02747	CDS	1530	ahpF	1.6.99.3		NADH dehydrogenase
CBFCLOEN_02748	CDS	564	ahpC_2	1.11.1.15		Alkyl hydroperoxide reductase C
CBFCLOEN_02749	CDS	1869	mopR			Phenol regulator MopR
CBFCLOEN_02750	CDS	1185	C2-hpah	1.14.14.9		p-hydroxyphenylacetate 3-hydroxylase, oxygenase component
CBFCLOEN_02751	CDS	480	nphA2_2	1.5.1.36		NADH-dependent flavin reductase
CBFCLOEN_02752	CDS	819	ribF_3			Riboflavin biosynthesis protein RibF
CBFCLOEN_02753	CDS	984	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
CBFCLOEN_02754	CDS	891	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
CBFCLOEN_02755	CDS	900	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
CBFCLOEN_02756	CDS	1302	exuT_1			Hexuronate transporter
CBFCLOEN_02757	CDS	1230	adaA_4	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
CBFCLOEN_02758	CDS	1806	uidA_3	3.2.1.31	COG3250	Beta-glucuronidase
CBFCLOEN_02759	CDS	1647	ywrD_3	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
CBFCLOEN_02760	CDS	537	srpC_1		COG2059	putative chromate transport protein
CBFCLOEN_02761	CDS	588	srpC_2		COG2059	putative chromate transport protein
CBFCLOEN_02762	CDS	477	asnC		COG1522	Regulatory protein AsnC
CBFCLOEN_02763	CDS	1242	sauU_4			putative sulfoacetate transporter SauU
CBFCLOEN_02764	CDS	1185	hcaT			putative 3-phenylpropionic acid transporter
CBFCLOEN_02765	CDS	672	yeiL		COG0664	Regulatory protein YeiL
CBFCLOEN_02766	CDS	1617	lldP		COG1620	L-lactate permease
CBFCLOEN_02767	CDS	948	ldh1	1.1.1.27	COG0039	L-lactate dehydrogenase 1
CBFCLOEN_02768	CDS	1443				hypothetical protein
CBFCLOEN_02769	CDS	390	ytrA		COG1725	HTH-type transcriptional repressor YtrA
CBFCLOEN_02770	CDS	903	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
CBFCLOEN_02771	CDS	1977				hypothetical protein
CBFCLOEN_02772	CDS	510	sigW_4		COG1595	ECF RNA polymerase sigma factor SigW
CBFCLOEN_02773	CDS	1554	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
CBFCLOEN_02774	CDS	1596			COG4753	putative response regulatory protein
CBFCLOEN_02775	CDS	1797	ypdA_4	2.7.13.3	COG3275	Sensor histidine kinase YpdA
CBFCLOEN_02776	CDS	972	alsB_2		COG1879	D-allose-binding periplasmic protein
CBFCLOEN_02777	CDS	432	fucU_2	5.1.3.29	COG4154	L-fucose mutarotase
CBFCLOEN_02778	CDS	1506	rbsA_3	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
CBFCLOEN_02779	CDS	1005	rbsC_3		COG1172	Ribose import permease protein RbsC
CBFCLOEN_02780	CDS	990	alsB_3		COG1879	D-allose-binding periplasmic protein
CBFCLOEN_02781	CDS	990	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
CBFCLOEN_02782	CDS	651	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
CBFCLOEN_02783	CDS	1497	rhaB_1	2.7.1.5	COG1070	L-Rhamnulokinase
CBFCLOEN_02784	CDS	1791	fucI	5.3.1.25	COG2407	L-fucose isomerase
CBFCLOEN_02785	CDS	669	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
CBFCLOEN_02786	CDS	1509	xylB_3	2.7.1.17	COG1070	Xylulose kinase
CBFCLOEN_02787	CDS	1599	araB	2.7.1.16		Ribulokinase
CBFCLOEN_02788	CDS	396				hypothetical protein
CBFCLOEN_02789	CDS	357				hypothetical protein
CBFCLOEN_02790	CDS	135				hypothetical protein
CBFCLOEN_02791	CDS	1227	bacE_2			Putative bacilysin exporter BacE
CBFCLOEN_02792	CDS	579	sdpR_2		COG0640	Transcriptional repressor SdpR
CBFCLOEN_02793	CDS	567				hypothetical protein
CBFCLOEN_02794	CDS	570				hypothetical protein
CBFCLOEN_02795	CDS	396	spxA_1		COG1393	Regulatory protein Spx
CBFCLOEN_02796	CDS	135				hypothetical protein
CBFCLOEN_02797	CDS	414	ywnA_1		COG1959	Putative HTH-type transcriptional regulator YwnA
CBFCLOEN_02798	CDS	312				hypothetical protein
CBFCLOEN_02799	CDS	1029	lacR_3		COG1609	HTH-type transcriptional regulator LacR
CBFCLOEN_02800	CDS	1266	msmE_7		COG1653	Putative binding protein MsmE
CBFCLOEN_02801	CDS	933	lacF_5			Lactose transport system permease protein LacF
CBFCLOEN_02802	CDS	831	araQ_13		COG0395	L-arabinose transport system permease protein AraQ
CBFCLOEN_02803	CDS	2217	agaA_3	3.2.1.22		Alpha-galactosidase AgaA
CBFCLOEN_02804	CDS	1329	melA_3	3.2.1.22	COG1486	Alpha-galactosidase
CBFCLOEN_02805	CDS	1203	yycB		COG2807	putative transporter YycB
CBFCLOEN_02806	CDS	621				hypothetical protein
CBFCLOEN_02807	CDS	1092	ribD		COG0117	Riboflavin biosynthesis protein RibD
CBFCLOEN_02808	CDS	738				Riboflavin biosynthesis protein
CBFCLOEN_02809	CDS	1098	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
CBFCLOEN_02810	CDS	324	yodB		COG1733	HTH-type transcriptional regulator YodB
CBFCLOEN_02811	CDS	717	abn2_1	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
CBFCLOEN_02812	CDS	969	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
CBFCLOEN_02813	CDS	438				hypothetical protein
CBFCLOEN_02814	CDS	768	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
CBFCLOEN_02815	CDS	858	cmpR_3		COG0583	HTH-type transcriptional activator CmpR
CBFCLOEN_02816	CDS	585	cwlK	3.4.-.-		Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK
CBFCLOEN_02817	CDS	435	entS_1			Enterobactin exporter EntS
CBFCLOEN_02818	CDS	807	entS_2			Enterobactin exporter EntS
CBFCLOEN_02819	CDS	468				hypothetical protein
CBFCLOEN_02820	CDS	882	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
CBFCLOEN_02821	CDS	816	rsxD			Electron transport complex subunit RsxD
CBFCLOEN_02822	CDS	672	arlR_2		COG0745	Response regulator ArlR
CBFCLOEN_02823	CDS	1242	resE_2	2.7.13.3		Sensor histidine kinase ResE
CBFCLOEN_02824	CDS	519				hypothetical protein
CBFCLOEN_02825	CDS	879	yicL_1		COG0697	putative inner membrane transporter YicL
CBFCLOEN_02826	CDS	699				hypothetical protein
CBFCLOEN_02827	CDS	1023	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
CBFCLOEN_02828	CDS	570	gph	3.1.3.18		Phosphoglycolate phosphatase
CBFCLOEN_02829	CDS	1545	gerBA_5			Spore germination protein B1
CBFCLOEN_02830	CDS	1107	yndE_6			Spore germination protein YndE
CBFCLOEN_02831	CDS	1248	gerBC_5			Spore germination protein B3
CBFCLOEN_02832	CDS	153				hypothetical protein
CBFCLOEN_02833	CDS	612				hypothetical protein
CBFCLOEN_02834	CDS	150				hypothetical protein
CBFCLOEN_02835	CDS	597				hypothetical protein
CBFCLOEN_02836	CDS	432	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
CBFCLOEN_02837	CDS	543	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
CBFCLOEN_02838	CDS	753				hypothetical protein
CBFCLOEN_02839	CDS	579				hypothetical protein
CBFCLOEN_02840	CDS	831	lipC_3	3.-.-.-	COG2755	Spore germination lipase LipC
CBFCLOEN_02841	CDS	579	ypmQ_1		COG1999	SCO1 protein 
CBFCLOEN_02842	CDS	891	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
CBFCLOEN_02843	CDS	753	tatC1_1		COG0805	Sec-independent protein translocase protein TatCd
CBFCLOEN_02844	CDS	195	tatAd_2			Sec-independent protein translocase protein TatAd
CBFCLOEN_02845	CDS	495	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
CBFCLOEN_02846	CDS	795	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
CBFCLOEN_02847	CDS	579	yceD_3		COG2310	General stress protein 16U
CBFCLOEN_02848	CDS	615	yceC		COG2310	Stress response protein SCP2
CBFCLOEN_02849	CDS	1104				TelA-like protein
CBFCLOEN_02850	CDS	1638				hypothetical protein
CBFCLOEN_02851	CDS	246				hypothetical protein
CBFCLOEN_02852	CDS	822				hypothetical protein
CBFCLOEN_02853	CDS	1122	stiP	3.4.22.-		Cysteine protease StiP
CBFCLOEN_02854	CDS	1350				hypothetical protein
CBFCLOEN_02855	CDS	1188				hypothetical protein
CBFCLOEN_02856	CDS	777				hypothetical protein
CBFCLOEN_02857	CDS	582	yceD_4		COG2310	General stress protein 16U
CBFCLOEN_02858	CDS	594				hypothetical protein
CBFCLOEN_02859	CDS	777	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
CBFCLOEN_02860	CDS	435				hypothetical protein
CBFCLOEN_02861	CDS	1134				hypothetical protein
CBFCLOEN_02862	CDS	1890	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
CBFCLOEN_02863	CDS	636	yedJ		COG1418	putative protein YedJ
CBFCLOEN_02864	CDS	156				hypothetical protein
CBFCLOEN_02865	CDS	849	degV_2		COG1307	Protein DegV
CBFCLOEN_02866	CDS	507				hypothetical protein
CBFCLOEN_02867	CDS	1689	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
